Serious stories with a little silliness.,1
"Not great, Not bad but unwatchable .",1
Don't waste your time.,1
Best sci fi series ATM,0
Talent has Flaws,1
Very Entertaining Show!,1
Amazing!,0
"High hopes, not disappointed...clever, funny, even brilliant.",1
Great potential.,0
"Great Fun, Great News",0
Great show that gets it right,1
Great Show,0
Netflix - Why stretch a story into two seasons and destroy it in the process?,1
Eye roll after eye roll.,1
Escape into a another time,0
Love it,0
Best Canadian sci-fi show of all time,0
What were they thinking?,1
"You need to stick through the rough, slow start but will be rewarded with a great show if you do.",0
Who is the target audience?,0
It Has Won Me Over,1
Tock-tick Tock-tick-tock,1
Great potential.,0
You like it or you don't,0
Peaked at Season One,1
"""Fresh"" for 2015, you suckas!!!",1
Pop Culture Thoughts - Season 1,0
This is the best...,1
Just awful comedy,0
Needs production work,0
PC drivel with bad acting,0
The brilliance of Netflix meets the heart of the Tanner house,1
Best new show of the year,0
Give it a chance,0
Wow!,0
More Trash for the mostly bad SyFy Channel,0
I CREATED AN ACCOUNT JUST TO SAY THIS :,1
Lets see...,1
Same problem as almost any other series out there - lack of a good plot ( I'd be happy with a decent plot ),0
Best DC Series on Television!!,0
Disney-ish....with drugs and sex sprinkled on top.,1
Keep The Split together.,1
Incredible television,0
Great show,0
Can't wait for next season,1
"Started out OK, but after a few seasons it became the worst TV show I've ever watched",1
fast paced fun,1
A lot of good with some repetitious bad themes,0
a soap opera with a comic hero in it,1
"Rough start, but gets way better",1
C'mon,1
"The first season was 10/10, but writers either changed or suffered brain damage",0
"I'm White, Love this Show",1
This show is beyond bad,0
Doctors working at a San Antonio hospital going through a lot of obstacles.,0
This show is wrong in so many ways!,0
Good Witch series is better than the movies.,1
Great character development... sad to hear it wasn't renewed for 4th season :(,0
THE funniest show since Police Squad,1
Next Level Twilight Zone,1
A Good Fixed Competition.,1
Amazing and addictive show you will enjoy please try it!,0
This is a show worth a watch,1
4 Honks From the General Lee,0
That is not the sweet Anne we all love,1
Downhill After Season 1,1
Much Ado About Face,1
"Great cast, poor everything else",1
Season 4 Just Too Blatant a Slap in The Face Finally,1
Pointless,0
Where's the controversy?,0
Tosh Rocks!!! Censorship is evil!!!,1
so so just to kill time,1
Same old nonsense,1
Hollywood agendas ruining the entertainment industry!,0
Phenomenal,1
Keep political garbage out of show,0
Who's crazy here?,1
brilliant writing....absolutely delicious,1
"Ignore the bad reviews, this is another brilliant show.",1
So freaking funny,1
Where does it end,1
"Fitzgerald wouldn't want ""Last Tycoon"" finished in this fashion!",0
So bad its actually funny.,0
Norman Lear Comes To Mind,0
Enjoyable!,1
very awful TV don't waste your time,0
Entertaining out the Gate...,1
Love this show,0
Don't listen to the critics - check it out for yourself,1
A Terrific And Hilarious Comic Horror Film Showcase,1
The Chew,0
So Happy Raven Is Back,1
"Promising show, but incredibly disappointing",1
Absolutely Needed Television,0
Liked season one. Hated season two.,1
No one is laughing,0
Tosh fills in for Informercials,1
Amazing! A must watch!,1
The few outcasts amongst the living are heroes once more,1
"While Amazon's synopsis may intrigue you, Ricci doesn't bring the oomph.",0
pure excitement but terribly graphic for network television,0
Season 5 didn't disappoint.,1
The other big 90's/early 00's sitcom,1
A Musical Critical Review Louder than Words,1
Truly Awful,0
Downhill after the premier,1
Boring...,0
Please Renew the 4th season..please....,0
Predictable and more of a means of promoting political agendas,0
Exhilarating viewing.,1
Brilliant!,0
GREAT CONCEPT,0
At least the comics are getting some exposure.,0
Absolutely bingeworthy !!,1
Absolutely love it!,0
Good start...,0
Trash,1
Don't bother,1
"Judging from the first episode, this may become the best TV show ever.",0
Very fine television,1
Very Disappointed,1
Started off Promising But Quickly Lost its Way,0
Solid show that could have been great,0
"Trust me, trust the other 26 reviewers, you will love this.",1
"As with many TV shows, it is fictional TV",1
Excellent show,0
I liked it! :),1
"The best show on TV since Breaking Bad. Mad Hatter, Lost, Through the Looking Glass in Seattle.",0
A beautiful thing,1
Could have been great,0
Really really disappointing,0
Additions to DNCORPs review,0
What the Absence of Writing Talent Looks Like,1
Love it!,1
Why why,1
A Fantastic Sequel in the Form of Series,1
Really Enjoy This,1
"Just because of the name, some white people are offended.",0
This is a black Entourage,0
Sitcom with sensitivity,1
"Delightful return to 1980's ""sports""",1
Offensive,0
Amazing show that shows diversity and representation!,0
"hyper violent wt gore, good main cast, very physically sexual , silly everything",0
BEST SHOW ON TV RIGHT NOW,0
"Excellent Show, no idea what other peoples issue is.",1
Brilliant...Pacy...Brutal...Mysterious... Absolutely Fantastic Pilot!! Hope they continue in this manner!!,1
Horrendous drama shieh,1
In one word Entertaining!,1
Lacks depth or humor: too self-conscious,1
A Enchanting Story,0
HORRIBLE!,0
Has potential albeit with minor racist undertones,0
A Pitiful Effort,1
Disappointment,1
Awful,1
Quite Possibly the Best Pilot I Have Ever Seen,1
An interesting and enjoyable show both for old fans and newcomers alike,1
"Gripping, unpredictable & well acted",0
Love or hate.,0
Please give us a Season 3!!!!,1
#RenewEverythingSucks!,0
Ruined the Anne books,1
Unnecessarily Vulgar,1
Excellent,1
AKA a brilliant show with a truly menacing and memorable villain.,1
Reminds me of Texas in the 70s and 80s,0
Best comedy of our time,0
Great Show! Great Cast!,1
Really Entertaining and dramatic,1
a crisp new show that's sure to entertain,1
"A patient historical fiction series that, while it could be great, is immensely gratifying as it stands.",1
This show is a breath of fresh air,0
Disgraceful representation of the gypsy community,0
Looking forward to see how story unfolds,1
Absolutely terrible.,0
Keep your crucifix handy,0
Brilliant,1
Quirky and Relatable,1
I don't get it,0
Just keeps getting better...Season 5 is Fantastic!,1
"Has potential, but it doesn't use it enough",1
Couldn't wait for the season to end,1
I tried giving this show a shot,1
"Starts annoying, gets better and better with each episodes",1
Season 2 is great!,1
Give it a chance!,0
Wants to be the Circle - turns into something worse than APB,0
I tried and failed,1
Grey's Anatomy is great!,1
Better Shows,1
Horrible and shallow,0
One word .... Brilliant!,0
Are you kidding me? Worst script ever.,0
Umm.. No. It is NOT funny. Not at all.,1
Good perspective on truthful crime documentaires,1
"intelligent, fair, and hilarious",1
A show about a brat can only go so far,0
Nope,1
"Time to say, ""The End.""",0
"Horrible, unbelievably horrible.",0
If no Clayne Crawford I don't want waste anytime watching this show!,1
Schitt happens !,1
Where are the zombies?,1
Give it to the 4th episode before you judge,0
Horrible,0
"BZZZT! Thank You For Playing, NBC",1
Going South,0
Frenetic pace instead of the books dense wit,0
Fresh new tv show,1
Garbage,0
Great,1
I'm hooked!!,1
Most enjoyed TV show in a while,1
sooooo funny,0
Best Kept STARZ Secret,0
Single Mothers Everywhere - Ever,1
"Enjoyable, but military inaccuracies can be somewhat distracting for military members",0
Great Show! Fingers Crossed for Season2!,0
Chappy Watched: Nashville - Season One,0
It's Definitely Novel,1
Love This Show!!,1
Excellent...but,0
"Does not really carry the legacy of ""24""",0
best show of the summer,1
Arguably The Worst,1
Too serious,1
Refreshing drama series,1
Been done before but maybe not this poorly,1
The writing and dialogues on this show are amazing,1
Don't Judge by Pilot,1
Love it!,1
This is a GREAT Show,1
Huge Buildup to Nothing,0
The 1 point for non-perfect Madarin,1
How sad to see a well crafted show end!!,0
Consider the Source,1
Have really enjoyed this show,1
24 is back and it's great,0
Very addictive high octane,1
Hopes for a new series,0
i am no racist nor do i suport racisism but this is good,0
Total agreement with first poster,1
Jeffrey Donovan Rocks!!!,0
Absolutely terrible,0
The Fosters: Callie me looks adorable.,0
Rise is Special on Its Own - Don't Compare it to Glee,0
Realistic Crime Thriller That Will Keep You On The Edge Of Your Seat (Watched Seasons 1 & 2),1
For the modern latinx,1
"Awesome Pilot, Kiefer Sutherland superb, but all in all just leftwing propaganda",0
A solid TV show that keeps getting better,0
Singing version of Friday Night Lights,0
Really disappointing,0
Feminism gone awry,0
"Great Spy Show, can't wait for the next season!",1
PETTY BS DRAMA,1
Plot just keeps getting worst,1
confusing yet very interesting,1
Love the show,1
golden globe nominee,1
Not About Liking the Characters,0
I really miss this show.,0
"Made for TV and modern audiences, poor",1
"Poor, should of been left in the cupboard.",0
Fuller House,1
Awsome show!! 10 out 10,1
Progressively Annoying,1
Don't compare to Doctor Who,0
Filler Comedy,1
"And you don't fight destiny. No sir. And, you don't eat crackers in the bed of your future, or you get all... scratchy.",1
The premise is predictable,0
this is truly a wonderful show to watch for the whole family. Love IT,1
Very Clever,1
"Bring back the Old Days, Jump scare with a laugh on your face",0
Someone has to bring this back,0
Slow at the start but Awesome all- in- all,1
"Holy unwatchable tele-trash, Batman!",0
Best Show I've ever seen!!,1
"The whine of a harmonica, the shriek of laughter borne of pain...",1
expected so much from this series.,1
Elements of good and bad,0
Aptly Titled,1
"Just re-watch ""Breaking Bad"" and be done with it",1
Miss Abby,1
Thats a pure 12/10 show,0
plays into all types of stereotypes,0
friends in high places?,0
What is wrong with everybody?,0
Terrible,0
Has potential and need to be continued,0
Not for those easily offended,0
6* For The Contestants 2* For The Show,1
Favorite comedy sitcom!,0
Barely Sci-Fi,0
Wow! Surprisingly great show!,0
Left-Wing Propaganda,0
Please make it stop!!,0
"Entertaining ,provocative and talented cast-",0
"Watched 3 hours, that was enough. Very boring",1
Mesmerizing!! Must Watch,1
Quantico is going down for the murder of India's respect on the world stage,0
Bring Lucifer back!!,0
"love, Love, LOVE it!!!",0
No flow in the acting and very cliché',0
My perfect anthology series,1
A breeze of fresh air,0
I love everything about it,0
Needs new story lines,0
Disgraceful representation of the gypsy community,0
Not as good as it used to be...,0
"anti-Trump, get over it",1
Too shiny... Is there anything they can't do?,1
A pretty entertaining show,1
I was excited to see 24 return then quickly let down,0
Auditions Are Good. The Rest? Meh.(SPOILERS),1
"Funny, casual way to confront real issues. Reminiscent of the great 80's shows, with a modern, edgy twist.",0
Olde London Calling,0
Strictly for fan-boys and fan-girls,1
The Librarians Has Started!,0
Hilarious and awful,1
Its good for America,1
ravens home,1
Very smart writing and laugh out loud funny!,0
Hell NO!,1
Sense8 was awful.,0
Really cool! spoiler alert just in case.,0
Disjointed and Unpolished,0
Marlon gets annoying,1
Patterson Laughs All the Way to the Bank & He Doesn't Even Write this Trash,0
So bad it makes you want to throw up,0
"Incredibly disjointed, frustrating TV!",1
Excellent!,1
Please bring us future seasons.,1
So unique,0
Funny,0
Excellent Breakthrought series,1
Season 1 not bad but don't bother with Season 2,0
Uh...another common dark show...big deal,1
"Quirky, awkward and very entertaining.",1
"First season ok, story then goes to hell.",1
Absolutely love it!,0
Simply amazing!,1
What a mess,1
Enjoyed the first 2 episodes...will DVR,0
Great idea wasted,1
Infuriating Characters and A Virus That Makes No Sense,1
Painful,0
Season 2 is great!,1
Wasted!!,0
This could have been much better without the fatty,0
A tale of two television shows: BEYOND/Succession,0
So far I'm liking the sharp wit and the characters,1
Its ruined,1
Christina Ochoa,0
"The Greatest Show ever, bar none.",1
I loved it! Had my attention from the second I started watching it!,0
Turned after first 15 minutes (CONTAINS SPOILER),0
Fans Back Off...WAY Off,0
It's a fashion show with great fashion,0
We like it,0
Dumb as hell!,1
How to take a great idea and destroy it in public,0
Love this show...,0
Total waste of time,0
